"TreeTopology","Netname","netType"
"(t15:0.7501280795,(((l5:0.06898940647,l8:0.06898940647)i6:0.02447071025,l10:0.09346011672)i5:0.5701536266,(((l3:0.07179026279,l4:0.07179026279)i12:0.01840657051,(((t27:0.0108560742,l11:0.0108560742)i15:0.01698382293,l9:0.02783989713)i14:0.02533000513,l7:0.05316990226)i13:0.03702693105)i11:0.1311511022,l6:0.22134793556)i9:0.4422658078)i4:0.2300167226)i3;","LG75F_72.nwk.txt","LG75"
"((((l8:0.22658974195999998,(l3:0.1986038312,l10:0.198603831254)i11:0.02798591072)i8:0.1145451129,l9:0.34113485485399997)i5:0.1893328901,(l4:0.1378334533,(l7:0.08424038456,t15:0.08424038456)i14:0.05359306869)i13:0.3926342917)i4:0.5612840405,(l2:0.4324319267,(l5:0.124924649,l6:0.124924649)i17:0.3075072778)i16:0.6593198587)i3;","BLG75_96.nwk.txt","LG75"
"(((l2:1.025206409,(l7:0.1810212924,l8:0.1810212924)i7:0.8441851161)i5:0.6030545608,l5:1.6282609691)i4:0.008635018899,(((l9:0.1500384284,(l10:0.04410452916,l11:0.04410452916)i13:0.1059338992)i12:1.11498955727,(l3:0.6920654249,(l4:0.3435237241,l6:0.3435237241)i17:0.3485417008)i16:0.57296256117)i10:0.1394176119,t29:1.129743287)i9:0.2324503904)i3;","BLG75F_84.nwk.txt","LG75"
"((((l4:0.4517597047,l5:0.4517597047)i6:0.4031453575,(l9:0.06425574298,l11:0.064255742979)i7:0.7906493193)i5:0.300497129,(t2:0.1528975224,(((l10:0.06207998132,t31:0.06207998132)i12:0.1150636954,t17:0.1771436767)i11:0.4120947259,l7:0.5892384026)i10:0.1749324637)i9:0.3912313249)i4:0.8535383381,(l6:0.14308781,l8:0.14308781)i15:1.865852719)i3;","BLG75F_100.nwk.txt","LG75"
"(((l2:0.7296673729,(l3:0.660396035,((l4:0.5166949693,(l6:0.06517449498,l8:0.06517449498)i15:0.4515204743)i13:0.05623517476,(l5:0.325940365,(l10:0.02018001996,l11:0.02018001996)i18:0.305760345)i17:0.2469897791)i12:0.0874658909)i10:0.06927133795)i9:0.6997470318,t9:0.167094001)i8:0.2567937345,(l7:0.02645594413,l9:0.02645594413)i6:1.6597521948999998)i3;","LG75F_24.nwk.txt","LG75"
"(((((l9:0.5572376216,l10:0.5572376216)i7:0.2426236843,(((t17:0.4010594722,l11:0.4010594722)i10:0.02174640657,l14:0.422805878741)i9:0.1765234301,(l12:0.05843502069,l13:0.058435020681000004)i13:0.5408942881)i8:0.2005319971)i6:0.4535110083,l7:1.253372314)i5:0.5897923454,l8:1.8431646598)i4:0.2096664062,l6:2.052831066)i3;","BLG75_70.nwk.txt","LG75"
"(((l8:0.4872867186,(l11:0.2021237696,t32:0.2021237696)i7:0.285162949)i6:0.008883719387,t14:0.49617043800000005)i4:1.630957698,(((t33:0.1726207921,l12:0.1726207921)i10:0.5269517516,(l13:0.003253394356,l14:0.003253394356)i12:0.6963191493)i9:0.04940685267,(l9:0.2955643814,l10:0.2955643814)i13:0.4534150149)i8:1.37814874)i3;","BLG75_8.nwk.txt","LG75"
"(((l2:0.7296673729,(l3:0.660396035,((l4:0.5166949693,(l6:0.06517449498,l8:0.06517449498)i15:0.4515204743)i13:0.05623517476,(l5:0.325940365,(l10:0.02018001996,l11:0.02018001996)i18:0.305760345)i17:0.2469897791)i12:0.0874658909)i10:0.06927133795)i9:0.6997470318,t9:0.167094001)i8:0.2567937345,(l7:0.02645594413,l9:0.02645594413)i6:1.6597521948999998)i3;","LG75F_24.nwk.txt","LG75"
"(((l4:0.09505335809,l6:0.09505335809)i5:1.353123,((l7:0.06352001958,l9:0.06352001957)i8:0.3471242621,l5:0.41064428169)i7:1.037532077)i4:0.9310481574,((l2:0.5283560558,(l3:0.4226993187,(l8:0.04621148082,l10:0.04621148082)i16:0.37648783782)i14:0.1056567371)i13:0.366250768,l1:0.8946068237)i12:1.484617692)i3;","BLG75_29.nwk.txt","LG75"
"(((l2:0.3828357689,((l4:0.2399215115,l5:0.2399215115)i10:0.0741711525,l3:0.314092664)i9:0.06874310492)i7:0.1796113926,(l10:0.01524408242,l11:0.01524408242)i6:0.5472030791)i4:0.08437526316,(((l8:0.02096139901,l9:0.02096139901)i14:0.1195777297,l7:0.1405391287)i13:0.1319099563,l6:0.272449085)i11:0.3743733396)i3;","BLG75_77.nwk.txt","LG75"
"((l1:0.2475419969,l3:0.24754199698)i4:1.18094561,((l9:0.09413286426,l10:0.09413286426)i7:0.3278724551,((l5:0.1650277534,l6:0.1650277534)i9:0.1418049288,((l7:0.1484872232,l8:0.1484872232)i11:0.06549190462,(l2:0.1884784656,l4:0.1884784656)i12:0.02550066227)i10:0.0928535544)i8:0.1151726371)i6:1.006482288)i3;","BLG75_59.nwk.txt","LG75"
"(((l3:0.4154786624,(((l10:0.06805403568,l11:0.06805403568)i8:0.008773773184,l9:0.07682780887)i7:0.2461579306,((l6:0.1187744962,l8:0.11877449622)i11:0.07320922769,(l4:0.1689796256,l5:0.1689796256)i13:0.02300409826)i10:0.1310020156)i6:0.09249292292)i5:0.3093707399,l2:0.7248494023)i4:0.6463915353,l7:1.371240938)i3;","LG75_26.nwk.txt","LG75"
"((t10:0.6146043943,((t14:0.003688106796,l10:0.003688106796)i7:0.3006329114,t5:0.3043210182)i6:0.31028337609999995)i4:0.2645677563,((l5:0.1025924832,l6:0.1025924832)i9:0.2335970593,((l4:0.1546936402,l7:0.15469364023999999)i15:0.1547872852,(l8:0.09627771448,l9:0.09627771448)i13:0.21320321096)i11:0.02670861698)i8:0.5429826081)i3;","LG75_29.nwk.txt","LG75"
"((((l7:0.1300501612,l8:0.1300501612)i13:0.1700472422,(t13:0.222638635,l6:0.222638635)i14:0.07745876841)i12:0.4041261846,(t31:0.03439260796,l11:0.03439260796)i17:0.66983098013)i11:1.150603564,(((l9:0.06343317228,l10:0.06343317228)i8:0.2503556054,l5:0.3137887777)i7:0.5036098449,l4:0.8173986226000001)i5:1.0374285293)i3;","LG75_94.nwk.txt","LG75"
"((l5:0.8350799455,(((l9:0.06563033791,l10:0.06563033791)i7:0.01345074537,(l11:0.04107548587,l12:0.04107548587)i11:0.038005597409999994)i6:0.2256851875,l6:0.3047662707)i5:0.5303136748)i4:0.973113745,((l7:0.1101071162,l8:0.1101071162)i15:0.4322089129,(l13:0.02600394874,l14:0.02600394874)i14:0.51631208044)i12:1.265877661)i3;","BLG75_76.nwk.txt","LG75"
"((((l3:1.035226107,l4:1.035226107)i6:0.2041200044,(l5:0.2099036056,t29:0.2099036056)i10:1.0294425062)i5:0.07370180919,((l8:0.04812247196,t22:0.04812247196)i12:0.6974947738,(l9:0.007423364537,l10:0.007423364537)i14:0.7381938812)i11:0.5674306753)i4:0.07405082703,(l6:0.2018442241,l7:0.2018442241)i15:1.185254524)i3;","BLG75F_52.nwk.txt","LG75"
"((l1:0.7159518863,(((l4:0.1985443399,l5:0.1985443399)i9:0.3617976618,(l2:0.2044453774,l3:0.2044453774)i10:0.3558966242)i8:0.1000710613,((l6:0.1431980971,l8:0.1431980971)i14:0.404660438,l7:0.5478585351)i11:0.1125545279)i7:0.05553882337)i6:0.09300533946,(l9:0.01301236335,l10:0.01301236335)i5:0.7959448625000001)i3;","LG75F_21.nwk.txt","LG75"
"((((l4:0.5637878944,t7:0.5637878944)i6:0.3209632784,((l7:0.4112175818,l8:0.4112175818)i9:0.2807515183,l3:0.6919691002)i8:0.1927820726)i5:0.1009121102,(l5:0.4228825868,l6:0.4228825868)i11:0.5627806962)i4:0.1486192895,((l9:0.04396818815,l10:0.04396818815)i14:0.3550121935,t31:0.3989803816)i13:0.7353021907999999)i3;","BLG75F_45.nwk.txt","LG75"
"(((((l10:0.01152432325,l11:0.01152432325)i8:0.8997444803,(l2:0.6521748847,(l8:0.164786746,l9:0.164786746)i11:0.4873881387)i9:0.2590939189)i7:0.04039090678,l3:0.9516597104)i6:0.1299747552,l6:1.0816344656)i4:0.1273689325,(l4:0.5911224534,(l5:0.1857185897,l7:0.1857185897)i16:0.4054038637)i15:0.6178809446300001)i3;","BLG75_6.nwk.txt","LG75"
"((l6:0.1411095635,(l11:0.002793566377,t2:0.002793566377)i6:0.13831599712)i4:1.58046008,((((l7:0.1135739888,((l8:0.02382633701,l9:0.02382633701)i14:0.04122004544,t15:0.06504638245)i13:0.04852760634)i11:0.02070714221,l10:0.134281130977)i10:0.5388653245,l5:0.6731464555)i9:0.09225070905,l4:0.7653971645)i8:0.9561724788)i3;","BLG75_17.nwk.txt","LG75"
"((((l13:0.01415917407,l15:0.01415917407)i7:0.07992829134,l14:0.09408746541)i6:1.014671073,l11:1.10875853885)i4:0.5137287288,((l8:0.2686861457,t25:0.2686861457)i11:0.8026168576,(l7:0.6981465563,(l9:0.1944340119,(l10:0.04592642585,l12:0.04592642585)i14:0.1485075861)i13:0.5037125444)i12:0.3731564469)i10:0.5511842645)i3;","BLG75_82.nwk.txt","LG75"
"(((((l6:0.2415297215,l7:0.2415297215)i7:0.02929561214,l5:0.2708253337)i6:0.2739066937,((l10:0.001922964842,l11:0.001922964842)i9:0.2274599397,(l9:0.1341554203,t5:0.1341554203)i11:0.09522748424)i8:0.3153491228)i5:0.09182793645,l4:0.6365599638)i4:0.5335465734,(l8:0.1733728614,t2:0.17337286144)i14:0.9967336758)i3;","BLG75_40.nwk.txt","LG75"
"(((l3:0.7518547794,((l4:0.3744725683,l9:0.37447256832)i7:0.04300697509,((l7:0.09474236253,l8:0.09474236253)i11:0.1314291154,(l10:0.05728035082,l11:0.05728035082)i14:0.16889112710999998)i10:0.1913080654)i6:0.334375236)i5:0.4657779052,(l5:0.1479009615,l6:0.1479009615)i17:1.0697317230999999)i4:0.06865799901,l2:1.286290684)i3;","LG75_60.nwk.txt","LG75"
"(((t4:0.5059254579,l5:0.5059254579)i6:1.06128236955,l4:1.5672078274499999)i4:0.0005551665969,(((l6:0.2402969425,l7:0.2402969425)i12:0.2960435256,((l8:0.1968144774,l9:0.1968144774)i14:0.1399981184,(t28:0.003413304241,l10:0.003413304241)i15:0.3333992915)i13:0.1995278724)i11:0.4816003569,l3:1.017940825)i10:0.5498221687)i3;","BLG75F_66.nwk.txt","LG75"
"((((t7:0.2684840446,l4:0.2684840446)i7:0.2052193738,l2:0.4737034184)i6:0.38269967049,(l5:0.169427731,l6:0.169427731)i10:0.6869753579)i4:0.6206104974,(((l7:0.00237575859,l8:0.00237575859)i13:0.2914266297,(l9:1.114444173e-5,l10:1.114444173e-5)i15:0.2937912438)i12:0.2501688816,l3:0.5439712698)i11:0.9330423165)i3;","LG75F_23.nwk.txt","LG75"
"(((((((l8:0.09310502478,l9:0.09310502478)i10:0.05959752504,(l10:0.07961053316,l11:0.07961053316)i11:0.07309201666)i9:0.13626270193,l7:0.28896525179)i7:0.1115848603,t10:0.400550112)i6:0.3035468707,(t12:0.5155000359,l6:0.5155000359)i13:0.1885969468)i5:0.395306336,(l4:0.8994586214,l5:0.8994586214)i14:0.1999446973)i4:0.43843898,t20:0.1694102065)i3;","LG75F_47.nwk.txt","LG75"
"((t10:0.3023558294,(l4:0.5504149203,(t19:0.5427990861,l10:0.54279908611)i7:0.007615834135)i6:0.6550591678)i4:0.4177424361,(t5:0.3686392092,((l5:0.4127477249,(l8:0.2208003878,l9:0.2208003878)i14:0.1919473372)i13:0.005048255794,((l7:0.2687105341,(l11:0.04995216041,l12:0.04995216041)i18:0.2187583737)i17:0.07251628575,l6:0.3412268198)i16:0.07656916092)i12:0.8893200401000001)i10:0.3161005032)i3;","LG75F_34.nwk.txt","LG75"
"(((((t33:0.05058628603,((l11:0.003620160311,l12:0.003620160311)i11:0.003297584898,l10:0.006917745209)i10:0.04366854082)i8:0.06074045381,l7:0.1113267398)i7:1.139273247,l5:1.250599987)i6:0.394204645,(l6:0.6865299256,(l8:0.08486005857,t13:0.08486005857)i13:0.601669867)i12:0.958274706)i5:0.5066328197,l9:2.15143745103)i3;","LG75_49.nwk.txt","LG75"
"(((l4:0.4475782907,(t2:0.1934480181,(((l9:0.06224837578,l11:0.06224837578)i9:0.04618134826,l8:0.108429724)i8:0.07624071042,l7:0.1846704345)i7:0.167393612)i6:0.09551424432)i5:0.4884883849,t16:0.11964673494)i4:0.04841157571,((l12:0.002113698636,t12:0.002113698636)i14:0.326156195,(l5:0.2258918636,(l6:0.1908623037,l10:0.19086230368)i16:0.03502955987)i15:0.10237803)i13:0.65620835779)i3;","BLG75F_90.nwk.txt","LG75"
"((((l2:0.5550770816,((l10:0.0001588058456,l11:0.0001588058456)i9:0.03634032707,l7:0.03649913291)i8:0.5185779487)i7:0.1291054859,l5:0.6841825675700001)i5:0.3152734236,(l3:0.2127103214,t13:0.10714868)i10:0.7867456697)i4:1.602463299,(l4:0.1424596639,((l8:0.02468135845,l9:0.02468135845)i13:0.05604205942,l6:0.08072341787)i12:0.06173624605)i11:2.459459627)i3;","LG75F_8.nwk.txt","LG75"
"(((l6:0.3201991785,(l7:0.1790896611,l8:0.1790896611)i7:0.14110951744)i5:0.8836761525,(l5:0.9086917125,(((l10:0.06841503023,l11:0.06841503023)i11:0.160842816,l9:0.22925784623)i10:0.1886414771,t33:0.4178993234)i9:0.4907923891)i8:0.2951836186)i4:0.6942245747,(l12:0.04885725279,l13:0.04885725279)i15:1.849242653)i3;","LG75_17.nwk.txt","LG75"
"(((l1:0.3690101907,(l7:0.07526137793,l8:0.07526137793)i9:0.2937488128)i7:1.157026732,((l4:0.1995283621,(l9:0.0452327442,l10:0.0452327442)i13:0.1542956179)i12:0.6513429487,(l2:0.2207063252,l3:0.2207063252)i14:0.6301649857)i11:0.6751656117)i6:0.1711973211,(l5:0.104762036,l6:0.104762036)i5:1.5924722081)i3;","LG75_73.nwk.txt","LG75"
"(t14:0.02886071204,((l3:0.1588795574,l4:0.15887955737999998)i5:1.059770658,((t8:0.5383108586,(l5:0.1197332206,(l10:0.01781145136,l11:0.01781145136)i11:0.1019217693)i9:0.418577638)i8:0.1098780016,(((l8:0.02022537324,l9:0.02022537324)i14:0.02147796223,l7:0.04170333547)i13:0.05558381403,l6:0.0972871495)i12:0.5509017108)i7:0.570461355)i4:0.8057006908)i3;","LG75F_100.nwk.txt","LG75"
"((t10:0.3023558294,(l4:0.5504149203,(t19:0.5427990861,l10:0.54279908611)i7:0.007615834135)i6:0.6550591678)i4:0.4177424361,(t5:0.3686392092,((l5:0.4127477249,(l8:0.2208003878,l9:0.2208003878)i14:0.1919473372)i13:0.005048255794,((l7:0.2687105341,(l11:0.04995216041,l12:0.04995216041)i18:0.2187583737)i17:0.07251628575,l6:0.3412268198)i16:0.07656916092)i12:0.8893200401000001)i10:0.3161005032)i3;","LG75F_34.nwk.txt","LG75"
"(((l3:0.3891801773,l8:0.38918017734)i5:0.5826393854,(t12:0.1422595207,l6:0.1422595207)i7:0.8295600421)i4:0.01273060534,((((l9:0.09602990924,l10:0.09602990924)i11:0.0365634907,l7:0.1325933999)i10:0.2740001381,(l4:0.1594909806,l5:0.1594909806)i13:0.2471025575)i9:0.1143362512,t16:0.5209297893)i8:0.4636203788)i3;","LG75F_2.nwk.txt","LG75"
"(((t2:0.1426165743,(t22:0.248011823,l7:0.4424226724)i13:0.3315546526)i11:0.1556969449,(l3:0.4739732683,(l5:0.2247250725,(l6:0.182077737,l8:0.182077737)i18:0.04264733548)i16:0.2492481959)i15:0.4557010016)i10:0.4709655682,((l4:0.4121419837,(l11:0.006684909483,l12:0.006684909483)i8:0.4054570743)i6:0.0935964286,(l9:0.06802546456,l10:0.06802546456)i9:0.4377129478)i5:0.8949014258)i3;","BLG75F_57.nwk.txt","LG75"
"(t22:0.1827761956,(((t25:0.255181946,((l7:0.1330610604,l8:0.1330610604)i8:0.8101082232,l4:0.9431692836)i7:0.1630371024)i6:0.1887175794,((l9:0.0562320981,l10:0.0562320981)i16:0.5218543189,(l11:0.01370074451,l12:0.01370074451)i13:0.5643856724999999)i11:0.7168375483)i5:0.3438768856,((l5:0.1880658981,l6:0.1880658981)i19:0.7141609841,l3:0.9022268820999999)i17:0.7365739688)i4:4.762404294)i3;","BLG75F_36.nwk.txt","LG75"
"(((l6:0.5607739876,((l12:0.03247564048,l13:0.03247564048)i7:0.3720016387,(l8:0.04797957303,l9:0.04797957303)i8:0.3564977062)i6:0.1562967084)i5:0.40177779,((l5:0.5940422391,l7:0.5940422391)i10:0.2160196425,(l10:0.03343029297,l11:0.03343029297)i11:0.7766315887)i9:0.152489896)i4:0.3571821026,l4:1.31973388)i3;","BLG75_31.nwk.txt","LG75"
"(((l2:0.2064585917,(l3:0.1533450867,l4:0.1533450867)i11:0.05311350503)i10:0.5219802896,(l7:0.01171491102,(l8:0.01119155176,l10:0.01119155176)i14:0.0005233592608)i13:0.7167239703)i9:0.4768060963,(l1:0.377773145,((l5:0.01453711346,l6:0.01453711346)i7:0.004630906835,l9:0.019168020294999998)i6:0.3586051247)i5:0.8274718325999999)i3;","BLG75_88.nwk.txt","LG75"
"(((((l7:0.01042993297,l8:0.01042993297)i9:0.09092881845,l10:0.101358751413)i8:0.4956105592,l3:0.5969693105)i6:0.3134169452,l6:0.91038625577)i4:0.06236028091,((l2:0.2270413059,l4:0.2270413059)i13:0.6739926211,(l5:0.1388387886,(l9:0.009101268063,l11:0.009101268063)i16:0.1297375205)i15:0.7621951384)i12:0.07171260968)i3;","BLG75_7.nwk.txt","LG75"
"(((((l7:0.1168669868,t5:0.1168669868)i9:0.2615711125,l6:0.37843809931700007)i6:0.9482608323,((l8:0.1119753751,(l11:0.008665814373,l12:0.008665814373)i14:0.1033095607)i13:0.1193255987,(l9:0.02833539087,l10:0.02833539087)i16:0.2029655829)i12:1.0953979578)i5:0.06833551232,((t21:0.1750831413,t33:0.4968812518)i18:0.08868299774,l4:1.378727238)i17:0.01630720618)i4:0.2067819688,l5:1.6018164131)i3;","LG75F_91.nwk.txt","LG75"
"(((((l6:0.06661330483,l7:0.06661330483)i10:0.06819319869,l3:0.1348065035)i9:0.9657663663,((l2:0.1591964367,(l4:0.1188662295,(l10:0.0009186357303,l11:0.0009186357303)i15:0.1179475938)i13:0.04033020717)i12:0.3979112376,l5:0.5571076743)i11:0.5434651955)i8:0.3250204682,t30:0.6062250781)i7:0.09834215449,(l8:0.01841155105,l9:0.0184115510503)i5:1.5055239414900001)i3;","BLG75F_68.nwk.txt","LG75"
"((((l5:0.1551808725,(l7:0.02917310974,(l8:0.02092330003,l9:0.02092330003)i9:0.008249809707)i8:0.1260077628)i6:0.3756298552,(l3:0.275023307,l4:0.275023307)i11:0.2557874208)i5:0.02373762056,(((l10:0.007358055126,l11:0.007358055126)i14:0.06429309272,l6:0.07165114784)i13:0.201702061,t2:0.27335320893)i12:0.2811951394)i4:0.5052472437,t12:0.1060722695)i3;","BLG75F_81.nwk.txt","LG75"
"((l9:0.6532622001999999,l11:0.6532622002899999)i4:0.01282400979,((l5:0.3484915594,(((l8:0.1446076217,(l10:0.09889620753,t3:0.09889620753)i13:0.0457114142)i11:0.0298923453,l6:0.174499967)i10:0.141068408,(l7:0.1677351509,l12:0.16773515095000002)i14:0.147833224)i9:0.03292318441)i8:0.009856524596,l4:0.358348084)i7:0.3077381261)i3;","BLG75_85.nwk.txt","LG75"
"(((((t14:0.02286797519,l7:0.02286797519)i7:0.00385652473,(l9:0.0008905500238,l10:0.0008905500238)i8:0.0258339499)i6:0.3949071866,l3:0.4216316865)i5:0.01766979337,l8:0.4393014798238)i4:1.803899161,(l2:0.5203189861,(l4:0.251340373,(l5:0.03073416592,l6:0.03073416592)i16:0.2206062071)i15:0.26897861302000003)i13:1.722881655)i3;","LG75_69.nwk.txt","LG75"
"((((t2:0.2245689762,l5:0.2245689762)i8:0.0673846048,(t19:0.05559325794,l7:0.05559325794)i7:0.23636032306000002)i5:0.2914994256,((l6:0.08745225501,(l9:0.02232365945,l11:0.02232365945)i13:0.06512859556)i12:0.2676942426,l8:0.35514649762)i10:0.2283065089)i4:0.1653212538,(t23:0.02749036362,l10:0.027490363626000002)i15:0.7212838967)i3;","BLG75_48.nwk.txt","LG75"
"((t30:0.5256335892,((t26:0.02093226488,((((((l9:0.1497131544,(l13:0.0004558350822,l14:0.0004558350822)i13:0.1492573193)i12:0.06443112521,l8:0.2141442796)i11:0.05282590584,l7:0.2669701854)i10:0.05413596595,l6:0.3211061514)i9:0.2766977996,t32:0.4115234499)i8:0.08080051443,l5:0.6786044653)i7:0.5443399135)i6:0.8023211964,((l10:0.04105437345,l12:0.04105437345)i17:0.05669733745,l11:0.09775171090000001)i16:1.9275138645)i5:1.338049859)i4:1.030653363,t19:0.6295914582)i3;","LG75F_77.nwk.txt","LG75"
"(t30:0.1952078671,((((t13:0.01553784891,l11:0.01553784891)i15:0.2097225545,t16:0.22526040341)i13:0.6265156047,((l6:0.5285523577,(l7:0.2358224231,t22:0.2358224231)i12:0.2927299346)i11:0.08903344775,(l8:0.1996673461,(l9:0.04360072135,l10:0.04360072135)i10:0.1560666247)i9:0.4179184594)i7:0.2341902026)i5:0.785697124,l5:1.637473132)i4:1.213989336)i3;","LG75F_50.nwk.txt","LG75"
"((((((t33:0.1726207921,l12:0.1726207921)i8:0.5269517516,(l13:0.003253394356,l14:0.003253394356)i10:0.6963191493)i7:0.04940685267,(l9:0.2955643814,l10:0.2955643814)i11:0.4534150149)i6:0.5853304486,t17:0.03448227613)i5:0.7928182911,((t19:0.06974905066,((l8:0.4872867186,(l11:0.2021237696,t32:0.2021237696)i17:0.285162949)i16:0.008883719387,t14:0.49617043800000005)i14:1.486347596)i13:0.03832885873,t34:0.02312323742)i12:0.1062812432)i4:3.692875149,t30:0.215320465)i3;","BLG75F_8.nwk.txt","LG75"
"((((l4:0.5637878944,t7:0.5637878944)i6:0.3209632784,((l7:0.4112175818,l8:0.4112175818)i9:0.2807515183,l3:0.6919691002)i8:0.1927820726)i5:0.1009121102,(l5:0.4228825868,l6:0.4228825868)i11:0.5627806962)i4:0.1486192895,((l9:0.04396818815,l10:0.04396818815)i14:0.3550121935,t31:0.3989803816)i13:0.7353021907999999)i3;","BLG75_45.nwk.txt","LG75"
"(t28:0.6526077067,(t32:0.1803299194,((l9:0.6532622001999999,l11:0.6532622002899999)i6:0.01282400979,((l5:0.3484915594,(((l8:0.1446076217,(l10:0.09889620753,t3:0.09889620753)i15:0.0457114142)i13:0.0298923453,l6:0.174499967)i12:0.141068408,(l7:0.1677351509,l12:0.16773515095000002)i16:0.147833224)i11:0.03292318441)i10:0.009856524596,l4:0.358348084)i9:0.3077381261)i5:0.2297597959)i4:0.9999349618)i3;","BLG75F_85.nwk.txt","LG75"
"((((l7:0.1300501612,l8:0.1300501612)i13:0.1700472422,(t13:0.222638635,l6:0.222638635)i14:0.07745876841)i12:0.4041261846,(t31:0.03439260796,l11:0.03439260796)i17:0.66983098013)i11:1.150603564,(((l9:0.06343317228,l10:0.06343317228)i8:0.2503556054,l5:0.3137887777)i7:0.5036098449,l4:0.8173986226000001)i5:1.0374285293)i3;","LG75_94.nwk.txt","LG75"
"((((l6:0.2701944194,l7:0.2701944194)i8:0.1072635377,l10:0.3774579571)i6:0.157710249,l4:0.5351682061)i4:0.2306433542,(((l8:0.2605605867,(l9:0.1900060513,(l11:0.001812795317,l12:0.001812795317)i14:0.188193256)i12:0.07055453541)i11:0.1284183169,l5:0.3889789037)i10:0.3201665984,l3:0.7091455021)i9:0.05666605824)i3;","BLG75_50.nwk.txt","LG75"
"((((l9:0.003235421569,l11:0.003235421569)i10:0.09712939501,t11:0.1003648166)i9:0.1695399615,(t17:0.07045163813,(l8:0.05593024915,l10:0.055930249149)i7:0.02035980553)i6:0.19361472338)i4:1.345330686,(t21:0.315511679,((t32:0.0004224235387,l12:0.0004224235387)i16:0.4245770753,(l5:0.188353785,(l6:0.09076437027,l7:0.09076437027)i19:0.09758941469)i17:0.2366457139)i15:0.1813475841)i13:1.0088883807)i3;","LG75F_9.nwk.txt","LG75"
"((t25:0.03897580407,l7:0.1164848757)i4:1.254756062,((l3:0.4154786624,(((l10:0.06805403568,l11:0.06805403568)i9:0.008773773184,l9:0.07682780887)i8:0.2461579306,((l6:0.1187744962,l8:0.11877449622)i12:0.07320922769,(l4:0.1689796256,l5:0.1689796256)i14:0.02300409826)i11:0.1310020156)i7:0.09249292292)i6:0.3093707399,l2:0.7248494023)i5:0.6463915353)i3;","LG75F_26.nwk.txt","LG75"
"((l8:1.40146985528,l9:1.40146985538)i4:0.2314636832,(l3:0.8550931014,((l10:0.0552708666,l11:0.0552708666)i10:0.7003491828,(t28:0.3603571033,((l4:0.2357775237,l5:0.2357775237)i14:0.08835590598,(l6:0.08118797837,l7:0.08118797837)i17:0.24294545128)i13:0.03622367361)i11:0.3952629461)i9:0.09947305205)i8:0.7778404367)i3;","BLG75_80.nwk.txt","LG75"
"((l2:1.176236458,((l3:0.4310328641,((l5:0.186352741,l9:0.186352741005)i9:0.1802527855,(l6:0.1001261995,l7:0.1001261995)i11:0.2664793271)i8:0.0644273375)i7:0.3336348169,(l4:0.2521928577,t6:0.2521928577)i13:0.5124748232)i6:0.411568777)i4:0.299301617,(l8:0.005004297805,l10:0.005004297805)i16:1.4705337771)i3;","BLG75_97.nwk.txt","LG75"
"(((l8:0.08479885102,l9:0.08479885102)i5:0.3654722054,((l6:0.1367100497,l7:0.1367100497)i7:0.1488641926,(l10:0.0652930461,l11:0.0652930461)i8:0.2202811962)i6:0.1646968141)i4:1.277251916,(l4:1.681233692,((l12:0.01528182885,l13:0.01528182885)i13:1.477283771,l5:1.4925656)i12:0.1886680925)i10:0.04628928)i3;","LG75_61.nwk.txt","LG75"
"(((l2:1.328318314,l3:1.328318314)i13:0.3747397127,l6:1.7030580261)i12:0.2687050434,(((l5:0.2481104782,(l10:0.004913476786,l11:0.004913476786)i9:0.24319700141)i7:0.3284368237,l4:0.5765473019)i6:0.6939545081,(l7:0.1441050168,(l8:0.1051902789,l9:0.1051902789)i11:0.03891473796)i10:1.126396793)i5:0.70126125976)i3;","LG75_86.nwk.txt","LG75"
"((((l4:0.1149166466,l5:0.1149166466)i9:0.2523743758,(l3:0.148391988,l9:0.148391987981)i7:0.2188990344)i5:0.2134526511,(((l6:0.03210139816,(l7:0.00843142225,l8:0.00843142225)i13:0.02366997591)i12:0.1123368268,l10:0.144438224881)i11:0.1627211193,l2:0.3071593442)i10:0.2735843292)i4:0.2929679519,l1:0.8737116253)i3;","LG75_85.nwk.txt","LG75"
"(((l4:0.4475782907,(t2:0.1934480181,(((l9:0.06224837578,l11:0.06224837578)i9:0.04618134826,l8:0.108429724)i8:0.07624071042,l7:0.1846704345)i7:0.167393612)i6:0.09551424432)i5:0.4884883849,t16:0.11964673494)i4:0.04841157571,((l12:0.002113698636,t12:0.002113698636)i14:0.326156195,(l5:0.2258918636,(l6:0.1908623037,l10:0.19086230368)i16:0.03502955987)i15:0.10237803)i13:0.65620835779)i3;","BLG75F_90.nwk.txt","LG75"
"((((l6:0.0759819652,l7:0.0759819652)i6:0.4986293652,(l5:0.3669585636,(l8:0.06441394788,l9:0.06441394788)i8:0.3025446157)i7:0.2076527669)i5:0.2178907623,l2:0.7925020928)i4:0.1936082002,(l3:0.5463520062,((l10:0.009664773956,l11:0.009664773956)i11:0.4594432559,l4:0.4691080299)i10:0.07724397629)i9:0.4397582869)i3;","LG75_57.nwk.txt","LG75"
